506	0.00506	506
507	0.00507	507
508	0.00508	508
509	0.00509	509
510	0.0051	510
511	0.00511	511
512	0.00512	512
513	0.00513	513
514	0.00514	514
515	0.00515	515
516	0.00516	516
517	0.00517	517
518	0.00518	518
519	0.00519	519
520	0.0052	520
521	0.00521	521
522	0.00522	522
523	0.00523	523
524	0.00524	524
525	0.00525	525
526	0.00526	526
527	0.00527	527
528	0.00528	528
529	0.00529	529
530	0.0053	530
531	0.00531	531
532	0.00532	532
533	0.00533	533
534	0.00534	534
535	0.00535	535
536	0.00536	536
537	0.00537	537
538	0.00538	538
539	0.00539	539
540	0.0054	540
541	0.00541	541
542	0.00542	542
543	0.00543	543
544	0.00544	544
545	0.00545	545
546	0.00546	546
547	0.00547	547
548	0.00548	548
549	0.00549	549
550	0.0055	550
551	0.00551	551
552	0.00552	552
553	0.00553	553
554	0.00554	554
555	0.00555	555
556	0.00556	556
557	0.00557	557
558	0.00558	558
559	0.00559	559
560	0.0056	560
561	0.00561	561
562	0.00562	562
563	0.00563	563
564	0.00564	564
565	0.00565	565
566	0.00566	566
567	0.00567	567
568	0.00568	568
569	0.00569	569
570	0.0057	570
571	0.00571	571
572	0.00572	572
573	0.00573	573
574	0.00574	574
575	0.00575	575
576	0.00576	576
577	0.00577	577
578	0.00578	578
579	0.00579	579
580	0.0058	580
581	0.00581	581
582	0.00582	582
583	0.00583	583
584	0.00584	584
585	0.00585	585
586	0.00586	586
587	0.00587	587
588	0.00588	588
589	0.00589	589
590	0.0059	590
591	0.00591	591
592	0.00592	592
593	0.00593	593
594	0.00594	594
595	0.00595	595
596	0.00596	596
597	0.00597	597
598	0.00598	598
599	0.00599	599
600	0.006	600
601	0.00601	601
602	0.00602	602
603	0.00603	603
604	0.00604	604
605	0.00605	605
606	0.00606	606
607	0.00607	607
608	0.00608	608
609	0.00609	609
610	0.0061	610
611	0.00611	611
612	0.00612	612
613	0.00613	613
614	0.00614	614
615	0.00615	615
616	0.00616	616
617	0.00617	617
618	0.00618	618
619	0.00619	619
620	0.0062	620
621	0.00621	621
622	0.00622	622
623	0.00623	623
624	0.00624	624
625	0.00625	625
626	0.00626	626
627	0.00627	627
628	0.00628	628
629	0.00629	629
630	0.0063	630
631	0.00631	631
632	0.00632	632
633	0.00633	633
634	0.00634	634
635	0.00635	635
636	0.00636	636
637	0.00637	637
638	0.00638	638
639	0.00639	639
640	0.0064	640
641	0.00641	641
642	0.00642	642
643	0.00643	643
644	0.00644	644
645	0.00645	645
646	0.00646	646
647	0.00647	647
648	0.00648	648
649	0.00649	649
650	0.0065	650
651	0.00651	651
652	0.00652	652
653	0.00653	653
654	0.00654	654
655	0.00655	655
656	0.00656	656
657	0.00657	657
658	0.00658	658
659	0.00659	659
660	0.0066	660
661	0.00661	661
662	0.00662	662
663	0.00663	663
664	0.00664	664
665	0.00665	665
666	0.00666	666
667	0.00667	667
668	0.00668	668
669	0.00669	669
670	0.0067	670
671	0.00671	671
672	0.00672	672
673	0.00673	673
674	0.00674	674
675	0.00675	675
676	0.00676	676
677	0.00677	677
678	0.00678	678
679	0.00679	679
680	0.0068	680
681	0.00681	681
682	0.00682	682
683	0.00683	683
684	0.00684	684
685	0.00685	685
686	0.00686	686
687	0.00687	687
688	0.00688	688
689	0.00689	689
690	0.0069	690
691	0.00691	691
692	0.00692	692
693	0.00693	693
694	0.00694	694
695	0.00695	695
696	0.00696	696
697	0.00697	697
698	0.00698	698
699	0.00699	699
700	0.007	700
701	0.00701	701
702	0.00702	702
703	0.00703	703
704	0.00704	704
705	0.00705	705
706	0.00706	706
707	0.00707	707
708	0.00708	708
709	0.00709	709
710	0.0071	710
711	0.00711	711
712	0.00712	712
713	0.00713	713
714	0.00714	714
715	0.00715	715
716	0.00716	716
717	0.00717	717
718	0.00718	718
719	0.00719	719
720	0.0072	720
721	0.00721	721
722	0.00722	722
723	0.00723	723
724	0.00724	724
725	0.00725	725
726	0.00726	726
727	0.00727	727
728	0.00728	728
729	0.00729	729
730	0.0073	730
731	0.00731	731
732	0.00732	732
733	0.00733	733
734	0.00734	734
735	0.00735	735
736	0.00736	736
737	0.00737	737
738	0.00738	738
739	0.00739	739
740	0.0074	740
741	0.00741	741
742	0.00742	742
743	0.00743	743
744	0.00744	744
745	0.00745	745
746	0.00746	746
747	0.00747	747
748	0.00748	748
749	0.00749	749
750	0.0075	750
751	0.00751	751
752	0.00752	752
753	0.00753	753
754	0.00754	754
755	0.00755	755
756	0.00756	756
757	0.00757	757
758	0.00758	758
759	0.00759	759
760	0.0076	760
761	0.00761	761
762	0.00762	762
763	0.00763	763
764	0.00764	764
765	0.00765	765
766	0.00766	766
767	0.00767	767
768	0.00768	768
769	0.00769	769
770	0.0077	770
771	0.00771	771
772	0.00772	772
773	0.00773	773
774	0.00774	774
775	0.00775	775
776	0.00776	776
777	0.00777	777
778	0.00778	778
779	0.00779	779
780	0.0078	780
781	0.00781	781
782	0.00782	782
783	0.00783	783
784	0.00784	784
785	0.00785	785
786	0.00786	786
787	0.00787	787
788	0.00788	788
789	0.00789	789
790	0.0079	790
791	0.00791	791
792	0.00792	792
793	0.00793	793
794	0.00794	794
795	0.00795	795
796	0.00796	796
797	0.00797	797
798	0.00798	798
799	0.00799	799
800	0.008	800
801	0.00801	801
802	0.00802	802
803	0.00803	803
804	0.00804	804
805	0.00805	805
806	0.00806	806
807	0.00807	807
808	0.00808	808
809	0.00809	809
810	0.0081	810
811	0.00811	811
812	0.00812	812
813	0.00813	813
814	0.00814	814
815	0.00815	815
816	0.00816	816
817	0.00817	817
818	0.00818	818
819	0.00819	819
820	0.0082	820
821	0.00821	821
822	0.00822	822
823	0.00823	823
824	0.00824	824
825	0.00825	825
826	0.00826	826
827	0.00827	827
828	0.00828	828
829	0.00829	829
830	0.0083	830
831	0.00831	831
832	0.00832	832
833	0.00833	833
834	0.00834	834
835	0.00835	835
836	0.00836	836
837	0.00837	837
838	0.00838	838
839	0.00839	839
840	0.0084	840
841	0.00841	841
842	0.00842	842
843	0.00843	843
844	0.00844	844
845	0.00845	845
846	0.00846	846
847	0.00847	847
848	0.00848	848
849	0.00849	849
850	0.0085	850
851	0.00851	851
852	0.00852	852
853	0.00853	853
854	0.00854	854
855	0.00855	855
856	0.00856	856
857	0.00857	857
858	0.00858	858
859	0.00859	859
860	0.0086	860
861	0.00861	861
862	0.00862	862
863	0.00863	863
864	0.00864	864
865	0.00865	865
866	0.00866	866
867	0.00867	867
868	0.00868	868
869	0.00869	869
870	0.0087	870
871	0.00871	871
872	0.00872	872
873	0.00873	873
874	0.00874	874
875	0.00875	875
876	0.00876	876
877	0.00877	877
878	0.00878	878
879	0.00879	879
880	0.0088	880
881	0.00881	881
882	0.00882	882
883	0.00883	883
884	0.00884	884
885	0.00885	885
886	0.00886	886
887	0.00887	887
888	0.00888	888
889	0.00889	889
890	0.0089	890
891	0.00891	891
892	0.00892	892
893	0.00893	893
894	0.00894	894
895	0.00895	895
896	0.00896	896
897	0.00897	897
898	0.00898	898
899	0.00899	899
900	0.009	900
901	0.00901	901
902	0.00902	902
903	0.00903	903
904	0.00904	904
905	0.00905	905
906	0.00906	906
907	0.00907	907
908	0.00908	908
909	0.00909	909
910	0.0091	910
911	0.00911	911
912	0.00912	912
913	0.00913	913
914	0.00914	914
915	0.00915	915
916	0.00916	916
917	0.00917	917
918	0.00918	918
919	0.00919	919
920	0.0092	920
921	0.00921	921
922	0.00922	922
923	0.00923	923
924	0.00924	924
925	0.00925	925
926	0.00926	926
927	0.00927	927
928	0.00928	928
929	0.00929	929
930	0.0093	930
931	0.00931	931
932	0.00932	932
933	0.00933	933
934	0.00934	934
935	0.00935	935
936	0.00936	936
937	0.00937	937
938	0.00938	938
939	0.00939	939
940	0.0094	940
941	0.00941	941
942	0.00942	942
943	0.00943	943
944	0.00944	944
945	0.00945	945
946	0.00946	946
947	0.00947	947
948	0.00948	948
949	0.00949	949
950	0.0095	950
951	0.00951	951
952	0.00952	952
953	0.00953	953
954	0.00954	954
955	0.00955	955
956	0.00956	956
957	0.00957	957
958	0.00958	958
959	0.00959	959
960	0.0096	960
961	0.00961	961
962	0.00962	962
963	0.00963	963
964	0.00964	964
965	0.00965	965
966	0.00966	966
967	0.00967	967
968	0.00968	968
969	0.00969	969
970	0.0097	970
971	0.00971	971
972	0.00972	972
973	0.00973	973
974	0.00974	974
975	0.00975	975
976	0.00976	976
977	0.00977	977
978	0.00978	978
979	0.00979	979
980	0.0098	980
981	0.00981	981
982	0.00982	982
983	0.00983	983
984	0.00984	984
985	0.00985	985
986	0.00986	986
987	0.00987	987
988	0.00988	988
989	0.00989	989
990	0.0099	990
991	0.00991	991
992	0.00992	992
993	0.00993	993
994	0.00994	994
995	0.00995	995
996	0.00996	996
997	0.00997	997
998	0.00998	998
999	0.00999	999
1000	0.01	1000
